code,상품명,기존이미지경로,새이미지경로,대표이미지여부,상세이미지순서,컷구분,생성방식,검수상태,승인여부,검수결과,수정필요사항,실물대조필요,우선검수순번,대표컷적합여부,A라인검수,슬림핏검수,비고
ANC-4083,랩러플 셔링 원피스,,assets/products/ank/generated/ANC-4083/ANC-4083-product.jpg,아니오,8,제품컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,83,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4083,랩러플 셔링 원피스,,assets/ANC-4083_01.jpg,아니오,9,원본 보존컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,83,검수필요,기존 검수값 유지,기존 검수값 유지,원본 보존
ANC-4084,벨트포인트 플레어 원피스,assets/ANC-4084_01.jpg,assets/products/ank/generated/ANC-4084/ANC-4084-main.jpg,예,1,대표 쇼룸컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,84,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4084,벨트포인트 플레어 원피스,,assets/products/ank/generated/ANC-4084/ANC-4084-full.jpg,아니오,2,전신컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,84,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4084,벨트포인트 플레어 원피스,,assets/products/ank/generated/ANC-4084/ANC-4084-detail-board.jpg,아니오,3,상세 디테일 보드,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,후면/측면은 원본 정보 부족으로 디테일 보드 대체. 사용자 품질 검수 필요,예,84,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4084,벨트포인트 플레어 원피스,,assets/products/ank/generated/ANC-4084/ANC-4084-detail-neckline.jpg,아니오,4,넥라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,84,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4084,벨트포인트 플레어 원피스,,assets/products/ank/generated/ANC-4084/ANC-4084-detail-waist.jpg,아니오,5,허리/라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,84,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4084,벨트포인트 플레어 원피스,,assets/products/ank/generated/ANC-4084/ANC-4084-detail-hem.jpg,아니오,6,밑단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,84,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4084,벨트포인트 플레어 원피스,,assets/products/ank/generated/ANC-4084/ANC-4084-detail-fabric.jpg,아니오,7,원단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,84,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4084,벨트포인트 플레어 원피스,,assets/products/ank/generated/ANC-4084/ANC-4084-product.jpg,아니오,8,제품컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,84,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4084,벨트포인트 플레어 원피스,,assets/ANC-4084_01.jpg,아니오,9,원본 보존컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,84,검수필요,기존 검수값 유지,기존 검수값 유지,원본 보존
ANC-4085,레이스블라우스 셔링 원피스,assets/ANC-4085_01.jpg,assets/products/ank/generated/ANC-4085/ANC-4085-main.jpg,예,1,대표 쇼룸컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,85,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4085,레이스블라우스 셔링 원피스,,assets/products/ank/generated/ANC-4085/ANC-4085-full.jpg,아니오,2,전신컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,85,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4085,레이스블라우스 셔링 원피스,,assets/products/ank/generated/ANC-4085/ANC-4085-detail-board.jpg,아니오,3,상세 디테일 보드,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,후면/측면은 원본 정보 부족으로 디테일 보드 대체. 사용자 품질 검수 필요,예,85,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4085,레이스블라우스 셔링 원피스,,assets/products/ank/generated/ANC-4085/ANC-4085-detail-neckline.jpg,아니오,4,넥라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,85,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4085,레이스블라우스 셔링 원피스,,assets/products/ank/generated/ANC-4085/ANC-4085-detail-waist.jpg,아니오,5,허리/라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,85,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4085,레이스블라우스 셔링 원피스,,assets/products/ank/generated/ANC-4085/ANC-4085-detail-hem.jpg,아니오,6,밑단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,85,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4085,레이스블라우스 셔링 원피스,,assets/products/ank/generated/ANC-4085/ANC-4085-detail-fabric.jpg,아니오,7,원단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,85,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4085,레이스블라우스 셔링 원피스,,assets/products/ank/generated/ANC-4085/ANC-4085-product.jpg,아니오,8,제품컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,85,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4085,레이스블라우스 셔링 원피스,,assets/ANC-4085_01.jpg,아니오,9,원본 보존컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,85,검수필요,기존 검수값 유지,기존 검수값 유지,원본 보존
ANC-4086,빅리본 플레어 원피스,assets/ANC-4086_01.jpg,assets/products/ank/generated/ANC-4086/ANC-4086-main.jpg,예,1,대표 쇼룸컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,86,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4086,빅리본 플레어 원피스,,assets/products/ank/generated/ANC-4086/ANC-4086-full.jpg,아니오,2,전신컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,86,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4086,빅리본 플레어 원피스,,assets/products/ank/generated/ANC-4086/ANC-4086-detail-board.jpg,아니오,3,상세 디테일 보드,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,후면/측면은 원본 정보 부족으로 디테일 보드 대체. 사용자 품질 검수 필요,예,86,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4086,빅리본 플레어 원피스,,assets/products/ank/generated/ANC-4086/ANC-4086-detail-neckline.jpg,아니오,4,넥라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,86,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4086,빅리본 플레어 원피스,,assets/products/ank/generated/ANC-4086/ANC-4086-detail-waist.jpg,아니오,5,허리/라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,86,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4086,빅리본 플레어 원피스,,assets/products/ank/generated/ANC-4086/ANC-4086-detail-hem.jpg,아니오,6,밑단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,86,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4086,빅리본 플레어 원피스,,assets/products/ank/generated/ANC-4086/ANC-4086-detail-fabric.jpg,아니오,7,원단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,86,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4086,빅리본 플레어 원피스,,assets/products/ank/generated/ANC-4086/ANC-4086-product.jpg,아니오,8,제품컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,86,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4086,빅리본 플레어 원피스,,assets/ANC-4086_01.jpg,아니오,9,원본 보존컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,86,검수필요,기존 검수값 유지,기존 검수값 유지,원본 보존
ANC-4087,랩카라 셔링 원피스,assets/ANC-4087_01.jpg,assets/products/ank/generated/ANC-4087/ANC-4087-main.jpg,예,1,대표 쇼룸컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,87,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4087,랩카라 셔링 원피스,,assets/products/ank/generated/ANC-4087/ANC-4087-full.jpg,아니오,2,전신컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,87,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4087,랩카라 셔링 원피스,,assets/products/ank/generated/ANC-4087/ANC-4087-detail-board.jpg,아니오,3,상세 디테일 보드,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,후면/측면은 원본 정보 부족으로 디테일 보드 대체. 사용자 품질 검수 필요,예,87,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4087,랩카라 셔링 원피스,,assets/products/ank/generated/ANC-4087/ANC-4087-detail-neckline.jpg,아니오,4,넥라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,87,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4087,랩카라 셔링 원피스,,assets/products/ank/generated/ANC-4087/ANC-4087-detail-waist.jpg,아니오,5,허리/라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,87,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4087,랩카라 셔링 원피스,,assets/products/ank/generated/ANC-4087/ANC-4087-detail-hem.jpg,아니오,6,밑단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,87,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4087,랩카라 셔링 원피스,,assets/products/ank/generated/ANC-4087/ANC-4087-detail-fabric.jpg,아니오,7,원단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,87,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4087,랩카라 셔링 원피스,,assets/products/ank/generated/ANC-4087/ANC-4087-product.jpg,아니오,8,제품컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,87,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4087,랩카라 셔링 원피스,,assets/ANC-4087_01.jpg,아니오,9,원본 보존컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,87,검수필요,기존 검수값 유지,기존 검수값 유지,원본 보존
ANC-4088,퍼프소매 버튼 플레어 원피스,assets/ANC-4088_01.jpg,assets/products/ank/generated/ANC-4088/ANC-4088-main.jpg,예,1,대표 쇼룸컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,88,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4088,퍼프소매 버튼 플레어 원피스,,assets/products/ank/generated/ANC-4088/ANC-4088-full.jpg,아니오,2,전신컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,88,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4088,퍼프소매 버튼 플레어 원피스,,assets/products/ank/generated/ANC-4088/ANC-4088-detail-board.jpg,아니오,3,상세 디테일 보드,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,후면/측면은 원본 정보 부족으로 디테일 보드 대체. 사용자 품질 검수 필요,예,88,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4088,퍼프소매 버튼 플레어 원피스,,assets/products/ank/generated/ANC-4088/ANC-4088-detail-neckline.jpg,아니오,4,넥라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,88,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4088,퍼프소매 버튼 플레어 원피스,,assets/products/ank/generated/ANC-4088/ANC-4088-detail-waist.jpg,아니오,5,허리/라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,88,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4088,퍼프소매 버튼 플레어 원피스,,assets/products/ank/generated/ANC-4088/ANC-4088-detail-hem.jpg,아니오,6,밑단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,88,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4088,퍼프소매 버튼 플레어 원피스,,assets/products/ank/generated/ANC-4088/ANC-4088-detail-fabric.jpg,아니오,7,원단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,88,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4088,퍼프소매 버튼 플레어 원피스,,assets/products/ank/generated/ANC-4088/ANC-4088-product.jpg,아니오,8,제품컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,88,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4088,퍼프소매 버튼 플레어 원피스,,assets/ANC-4088_01.jpg,아니오,9,원본 보존컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,88,검수필요,기존 검수값 유지,기존 검수값 유지,원본 보존
